asset_id;name;latitude;longitude;country;production;firm
L100000102268;Jojobera Power Plant;22,7554;86,2491;India;37,125;Tata Power Co Ltd [100.0%]
L100000102526;JSW Barmer Jalipa Kapurdi power station;25,895391;71,329871;India;74,25;JSW Energy Ltd [100.0%]
L100000102172;JSW Ispat Raigarh power station;21,987781;83,231306;India;83,05;JSW Ispat Special Products Ltd [100.0%]
L100000102405;JSW Tarapur power station;19,794507;72,740525;India;16,5;JSW Steel Ltd [100.0%]
L100000102303;JSW Vijayanagar Toranagallu power station;15,186771;76,6621387;India;71,5;JSW Energy Ltd [100.0%]
L100000102554;Kagithapuram Mill power station;11,052854;77,995806;India;22;Tamil Nadu Newsprint & Papers Ltd [100.0%]
L100000102104;Kahalgaon Super Thermal Power Plant;25,236903;87,265595;India;115,5;NTPC Ltd [100.0%]
L100000102595;Kakatiya Thermal Power Project;18,3831934;79,8271644;India;275;Telangana State Power Generation Corp Ltd [100.0%]
L100000102474;Kalinganagar Maithan power station;20,85;86,333;India;16,5;Mesco Steel Ltd [100.0%]
L100000102527;Kalisindh Thermal Power Station;24,5325129;76,100353;India;330;Rajasthan Rajya Vidyut Utpadan Nigam Ltd [100.0%]
L100000102476;Kamalanga power station;20,870576;85,266979;India;192,5;"GMR Power and Urban Infra Ltd [69.6%]; GMR Airports Infrastructure Ltd [12.2%]; Claymore Investments (Mauritius) Pte Ltd [11.7%]"
L100000102152;Kasaipalli power station;22,38895;82,5549;India;74,25;ACB (India) Ltd [100.0%]
L100000102153;Katghora power station;22,489779;82,60618;India;19,25;Vandanaa Group
L100000102528;Kawai Thermal Power Project;24,777997;76,737144;India;363;Adani Power Ltd [100.0%]
L100000102635;Khamberkhera IPP power station;27,9;80,8;India;24,75;Bajaj Group [100.0%]
L100000102406;Khaperkheda power station;21,2818;79,116;India;115,5;MSEB Holding Co Ltd [100.0%]
L100000102477;Kharagprasad power station;20,809441;85,288621;India;16,5;Nava Ltd [100.0%]
L100000102345;Khargone power station;22,065169;75,851943;India;363;NTPC Ltd [100.0%]
L100000102407;Khopoli Works power station;18,64;72,88;India;16,5;AM Mining India Pvt Ltd [100.0%]
L100000102272;Koderma Thermal Power Station;24,391534;85,561899;India;275;Damodar Valley Corp [100.0%]
L100000102677;Kolaghat Thermal Power Station;22,416565;87,870984;India;115,5;The West Bengal Power Development Corp Ltd [100.0%]
L100000102411;Koradi Thermal Power Station;21,2359824;79,0919495;India;363;MSEB Holding Co Ltd [100.0%]
L100000102157;Korba Super Thermal Power Station (NTPC);22,3874221;82,6818961;India;110;NTPC Ltd [100.0%]
L100000102529;Kota Complex power station;25,128632;75,883521;India;46,75;DCM Shriram Ltd
L100000102530;Kota power station;25,171014;75,816976;India;60,5;Rajasthan Rajya Vidyut Utpadan Nigam Ltd [100.0%]
L100000102598;Kothagudem Thermal Power Station;17,6219;80,69355;India;137,5;Telangana State Power Generation Corp Ltd [100.0%]
L100000102159;KSK Mahanadi Power Project;21,960296;82,409064;India;330;KSK Energy Ventures Ltd [100.0%]
L100000102306;Kudgi Super Thermal Power Project;16,499546;75,834632;India;440;NTPC Ltd [100.0%]
L100000102637;Kundarki Ipp power station;27,03;82,23;India;24,75;Bajaj Group [100.0%]
L100000102213;Kutch GSECL power station;23,663934;68,784128;India;41,25;Gujarat Urja Vikas Nigam Ltd [100.0%]
L100000102214;Kutch Welspun power station;23,1175;70,0822;India;23,65;"Welspun India Ltd [77.0%]; unknown [23.0%]"
L100000102657;Lal Kuan Mill power station;29,062378;79,521661;India;23,65;BK Birla Group
L100000102638;Lalitpur power project;24,795833;78,646944;India;363;Bajaj Group [100.0%]
L100000102162;Lanco Amarkantak Thermal Power Project;22,2454;82,7246;India;165;Adani Power Ltd [100.0%]
L100000102479;Lanjigarh Refinery power station;19,711863;83,397785;India;16,5;Vedanta Inc [100.0%]
L100000102164;Lara Integrated Thermal Power Project;21,757661;83,457545;India;440;NTPC Ltd [100.0%]
L100000105026;Maadurga Thermal power station;20,57622;86,020728;India;16,5;Maadurga Thermal Power Co Ltd [100.0%]
L100000102275;Mahadev Prasad Super Thermal Power Plant;22,836504;86,061294;India;148,5;"Adhunik Metaliks Ltd; Mahanada Suppliers Pvt Ltd; small shareholder(s); Sunrwoth Stocks Pvt Ltd"
L100000102347;Mahan Aluminium power station;24,220902;82,437197;India;82,5;Hindalco Industries Ltd [100.0%]
L100000102348;Mahan Super Thermal Power Project;24,008674;82,41703;India;330;"Adani Power Ltd [74.0%]; Reliance Industries Ltd [26.0%]"
L100000102238;Mahatma Gandhi power station;28,488143;76,352534;India;363;"CLP Holdings Ltd [50.0%]; Province of Quebec [50.0%]"
L100000102276;Maithon Right Bank Thermal Power Station;23,8209;86,76;India;288,75;"Tata Power Co Ltd [74.0%]; Damodar Valley Corp [26.0%]"
L100000102052;Makavarapalem Smelter power station;17,466444;82,961361;India;24,75;"Penna Group; Ras Al Khaimah Investment Authority"
L100000102414;Manikgarh Cement power station;19,721222;79,174604;India;16,5;BK Birla Group
L100000102639;Maqsoodpur power station;27,81;79,94;India;24,75;Bajaj Group [100.0%]
L100000102165;Marwa power station;22,070801;82,602189;India;275;Chhattisgarh State Power Generation Co Ltd [100.0%]
L100000102415;Mauda power station;21,18074;79,396541;India;275;NTPC Ltd [100.0%]
L100000102053;Meenakshi Energy Thermal Power Project;14,211195;80,090062;India;82,5;Vedanta Ltd [100.0%]
L100000102640;Meja Thermal Power Project;25,145867;81,940096;India;363;"NTPC Ltd [50.0%]; Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [50.0%]"
L100000102680;Mejia power station;23,4639;87,1311;India;275;Damodar Valley Corp [100.0%]
L100001000101;Mellacheruvu Cement power station;16,809733;79,915132;India;33;"My Home Constructions Pvt Ltd [47.4%]; My Home Holdings Pvt Ltd [28.8%]; CRH India Investments BV [12.5%]; Jupally Real Estate Developers Pvt Ltd [11.4%]; natural person(s) [0.0%]"
L100000102481;Meramandali power station;20,8072919;85,2531512;India;82,5;Tata Steel Ltd [100.0%]
L100000102560;Mettur Siscol power station;11,814008;77,919073;India;16,5;JSW Holdings Ltd [100.0%]
L100000102561;Mettur Thermal Power Station;11,7720201;77,8141046;India;115,5;TNEB Ltd
L100000102417;MIHAN Power Project;21,0377;78,9334;India;33,825;"Corporate Ispat Alloys Ltd [10.9%]; unknown [2.1%]; Abhijeet Ventures Ltd"
L100000102353;MP Amarkantak power station;23,162146;81,632816;India;115,5;Madhya Pradesh Power Generating Co Ltd [100.0%]
L100000102217;Mundra Thermal Power Project (Adani);22,8234904;69,5534831;India;363;Adani Power Ltd [100.0%]
L100000102055;Muthukur Mandal power station (Painampuram);14,351195;80,143086;India;363;Tanweer Infrastructure SAOC
L100000102562;Mutiara Coastal Energen Thermal Power Plant;8,912716;78,144965;India;330;Coal & Oil Group
L100000102112;Muzaffarpur power station;26,194771;85,303302;India;107,25;NTPC Ltd [100.0%]
L100000102113;Nabinagar Super Thermal Power Project;24,776;84,158025;India;363;NTPC Ltd [100.0%]
L100000102114;Nabinagar Thermal Power Project;24,705081;84,088738;India;137,5;"NTPC Ltd [74.0%]; Indian Railways [26.0%]"
L100000102563;Nagai Nagapattinam Power Project;10,824085;79,753828;India;82,5;"KVK Energy & Infrastructure Pvt Ltd [21.9%]; Koya & Company Construction Ltd; Megha Engineering & Infrastructures Ltd"
L100000102419;Nardana Vaghode power station;21,15103;74,854206;India;82,5;Jindal Power Ltd
L100000102420;Nasik MAHAGENCO Thermal Power Station;19,9814589;73,8920556;India;115,5;MSEB Holding Co Ltd [100.0%]
L100000102421;Nasik RattanIndia Thermal Power Project;19,866659;74,081749;India;148,5;RattanIndia Power Ltd [100.0%]
L100000102642;National Capital Dadri Thermal Power Plant;28,603;77,6078;India;269,5;NTPC Ltd [100.0%]
L100000102059;Nellore power station;14,490572;79,986949;India;16,5;Andhra Pradesh Power Generation Corp Ltd [100.0%]
L100000102565;New Neyveli Thermal Power Station;11,547055;79,44289;India;275;NLC India Ltd [100.0%]
L100000102355;Newari power station;22,95946;78,731804;India;24,75;BLA Projects Pvt Ltd [100.0%]
L100000102566;Neyveli Thermal Power Station I;11,5464825;79,4445033;India;115,5;NLC India Ltd [100.0%]
L100000102567;Neyveli Thermal Power Station II;11,5575892;79,4415697;India;115,5;NLC India Ltd [100.0%]
L100000102568;Neyveli Zero power station;11,5401;79,4159;India;137,5;Abu Dhabi National Energy Company PJSC
L100000102569;North Chennai Thermal Power Station;13,253013;80,327804;India;330;TNEB Ltd
L100000102278;North Karanpura power station;23,850772;85,012411;India;363;NTPC Ltd [100.0%]
L100000102340;NTPC Seoni power station;22,735479;79,912341;India;330;"NTPC Ltd [50.0%]; unknown [41.3%]; Yes Bank Ltd [8.7%]"
L100000102644;Obra Thermal Power Station;24,4445803;82,9803325;India;110;Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%]
L100000102279;Palamau Plant power station;24,22902;83,885832;India;16,5;Grasim Industries Ltd [100.0%]
L100000102600;Paloncha power station;17,5824568;80,6727084;India;16,5;Nava Ltd [100.0%]
L100000102239;Panipat power station;29,3975059;76,8763161;India;115,5;Haryana Power Generation Co Ltd [100.0%]
L100000102486;Paradip Oswal power station;20,31;86,64;India;30,25;Oswal Greentech Ltd [100.0%]
L100000102487;Paradip power station;20,31221;86,645829;India;16,5;"unknown [19.0%]; Essar Energy Ltd; Triton Trust; Virgo Trust"
L100000102422;Paras power station;20,7147;76,7948;India;137,5;MSEB Holding Co Ltd [100.0%]
L100000102423;Parbhani Renuka power station;19,267918;76,435742;India;16,5;Shree Renuka Sugars Ltd [100.0%]
L100000102646;Parichha power station;25,513571;78,757918;India;115,5;Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [100.0%]
L100000102424;Parli Thermal Power Station;18,9075857;76,5429497;India;137,5;MSEB Holding Co Ltd [100.0%]
L100000102601;Pegadapalli (Jaipur Mandal) power station;18,827056;79,570284;India;330;The Singareni Collieries Co Ltd [100.0%]
L100000102426;Pune Mill power station;18,53;73,84;India;16,5;Sinarmas Pulp & Paper Pvt Ltd [100.0%]
L100000102681;Raghunathpur Thermal Power Station;23,62191;86,660703;India;330;Damodar Valley Corp [100.0%]
L100000102309;Raichur Thermal Power Station;16,3532;77,3422;India;115,5;Karnataka Power Corp Ltd [100.0%]
L100000102167;Raigarh Ind Power power station;21,898611;83,464722;India;35,75;"JSW Energy Ltd; unknown"
L100000102168;Raigarh Jindal power station;21,924951;83,345444;India;30,25;Jindal Steel & Power Ltd [100.0%]
L100000102169;Raigarh TRN Power Project;21,906738;83,128556;India;165;ACB (India) Ltd [74.0%]
L100000102173;Raikheda power station;21,449918;81,852474;India;376,75;Adani Power Ltd [100.0%]
L100000102174;Raipur Jain power station;20,916667;82;India;24,75;Hira Group
L100000102175;Raipur Neco power station;20,916667;82;India;30,25;Jayaswal Neco Industries Ltd [100.0%]
L100000102176;Raipur Sponge Iron power station;21,987781;83,231306;India;20,625;JSW Steel Ltd [100.0%]
L100000102240;Rajiv Gandhi Thermal Power Project;29,34698;75,857538;India;330;Haryana Power Generation Co Ltd [100.0%]
L100000102532;Rajpura Dariba Mine power station;24,947776;74,131622;India;44;Hindustan Zinc Ltd [100.0%]
L100000102515;Rajpura Thermal Power Project;30,558963;76,577593;India;385;Larsen & Toubro Ltd [100.0%]
L100000102602;Ramagundam power station;18,7584502;79,4573172;India;275;NTPC Ltd [100.0%]
L100000102490;Randia power station;21,067296;86,454828;India;27,5;FACOR Group
L100000102177;Ratija Power Project;22,339994;82,492776;India;27,5;ACB (India) Ltd [100.0%]
L100000102428;Ratnagiri Power Plant;17,296375;73,213105;India;165;JSW Energy Ltd [100.0%]
L100000102178;Rawan Cement power station;24,764914;74,609613;India;16,5;UltraTech Cement Ltd [100.0%]
L100000102491;Rayagada Paper power station;19,246167;83,41243;India;30,25;JK Paper Ltd [100.0%]
L100000102066;Rayalaseema Thermal Power Project;14,697282;78,459364;India;115,5;Andhra Pradesh Power Generation Corp Ltd [100.0%]
L100000102492;Rengali Bhushan power station;21,680814;84,040505;India;22;"JSW Steel Ltd [83.3%]; JSW Shipping & Logistics Pvt Ltd [16.7%]"
L100000102648;Renusagar power station;24,181093;82,791279;India;37,125;Hindalco Industries Ltd [100.0%]
L100000102649;Rihand power station;24,027;82,7915;India;275;NTPC Ltd [100.0%]
L100000102516;Ropar power station;31,0418094;76,5845001;India;115,5;Punjab State Power Corp Ltd [100.0%]
L100000102650;Rosa Thermal Power Plant;27,8194455;79,9371618;India;165;Reliance Power Ltd [100.0%]
L100000102494;Rourkela Works-2 power station;22,221;84,880551;India;33;"NTPC Ltd [50.0%]; Steel Authority of India Ltd [50.0%]"
L100000102223;Sabarmati power station;23,070555;72,593889;India;66;Torrent Power Ltd [100.0%]
L100000102684;Sagardighi Thermal Power Station;24,3688141;88,1040001;India;275;The West Bengal Power Development Corp Ltd [100.0%]
L100000102067;Saggonda power station;16,43;81,09;India;18,15;The Andhra Sugars Ltd [100.0%]
L100000102224;Salaya power plant;22,3049;69,7101;India;330;"unknown [19.0%]; Essar Energy Ltd; Triton Trust; Virgo Trust"
L100000102571;Salem Siscol power station;11,814008;77,919073;India;16,5;JSW Steel Ltd [100.0%]
L100000102179;Salora power station;22,489952;82,606239;India;74,25;Vandanaa Group
L100001000147;Sanghipuram Cement power station;23,40145;68,56996;India;33;Sanghi Industries Ltd [100.0%]
L100000102359;Sanjay Gandhi power station;23,305744;81,064817;India;115,5;Madhya Pradesh Power Generating Co Ltd [100.0%]
L100000102686;Santaldih Thermal Power Station;23,6013;86,4666;India;137,5;NTPC Ltd [100.0%]
L100000102360;Sasan Ultra Mega Power Project;23,9775233;82,6264733;India;363;Reliance Power Ltd [100.0%]
L100000102361;Satpura Thermal Power Station;22,108133;78,177072;India;137,5;Madhya Pradesh Power Generating Co Ltd [100.0%]
L100000102574;SEPC Tuticorin power station;8,75533;78,158433;India;288,75;Megha Engineering & Infrastructures Ltd [100.0%]
L100000102366;Shree Singaji Thermal Power Project;22,09914;76,531727;India;363;Madhya Pradesh Power Generating Co Ltd [100.0%]
L100000102533;Shriram Rayons power station;25,138396;75,883598;India;77,55;DCM Shriram Industries Ltd [100.0%]
L100000102367;Sidhi Cement Plant power station;24,326294;81,332817;India;19,25;UltraTech Cement Ltd [100.0%]
L100000102225;Sikka Thermal Power Station;22,420828;69,8276;India;137,5;Gujarat Urja Vikas Nigam Ltd [100.0%]
L100000102183;Siltara SKS power station;21,391385;81,646357;India;16,5;Agritrade Resources Ltd
L100000102184;Siltara Works power station;20,916667;82;India;16,5;Godawari Power and Ispat Ltd [100.0%]
L100000102068;Simhadri power station;17,591;83,09166;India;275;NTPC Ltd [100.0%]
L100000102073;Simhapuri Thamminapatnam power station;14,204576;80,086636;India;82,5;Jindal Power Ltd [100.0%]
L100000102652;Singrauli Super Thermal Power Station;24,1042119;82,7063552;India;110;NTPC Ltd [100.0%]
L100000102185;Sipat power station;22,131662;82,29035;India;363;NTPC Ltd [100.0%]
L100000102606;Sitapuram Cement power station;17,054159;79,269791;India;23,65;KSK Energy Ventures Ltd [100.0%]
L100000102431;Solapur power station;17,551296;75,9832;India;363;NTPC Ltd [100.0%]
L100000102688;Southern CESC power station;22,549591;88,291512;India;37,125;CESC Ltd [100.0%]
L100000102071;Sri Damodaram Sanjeevaiah Thermal Power Station;14,327604;80,122105;India;440;Andhra Pradesh Power Generation Corp Ltd [100.0%]
L100000102228;Surat Lignite Power Plant;21,397304;73,106993;India;68,75;Gujarat Industries Power Co Ltd
L100000102534;Suratgarh Super Thermal Power Station;29,181766;74,018741;India;137,5;Rajasthan Rajya Vidyut Utpadan Nigam Ltd [100.0%]
L100000102188;SVPL power station;22,292;82,5254;India;34,65;ACB (India) Ltd [100.0%]
L100000102502;Talcher Kaniha Super Thermal Power Station;21,0970667;85,0750266;India;275;NTPC Ltd [100.0%]
L100000102518;Talwandi Sabo Power Project;29,92458;75,238929;India;363;Vedanta Inc [100.0%]
L100000102189;Tamnar power station;22,098747;83,451312;India;137,5;Jindal Steel & Power Ltd [100.0%]
L100000102653;Tanda power station;26,5894846;82,601235;India;60,5;NTPC Ltd [100.0%]
L100000102230;Tata Mundra Ultra Mega Power Project;22,8158;69,5281;India;440;Tata Power Co Ltd [100.0%]
L100000102287;Tenughat power station;23,7276632;85,7652325;India;115,5;Tenughat Vidyut Nigam Ltd [100.0%]
L100000102432;Tiroda Thermal Power Project;21,412502;79,96731;India;363;Adani Power Ltd [100.0%]
L100000102689;Titagarh power station;22,731974;88,370309;India;33;CESC Ltd [100.0%]
L100000102433;Trombay power station;19,0027;72,8979;India;275;Tata Power Co Ltd [100.0%]
L100000102550;Tulsyan Steel Gummidipoondi captive power station;13,416421;80,056944;India;19,25;Tulsyan NEC Ltd [100.0%]
L100000102584;Tuticorin NTPL power station;8,760363;78,171083;India;275;"NLC India Ltd [89.0%]; TNEB Ltd"
L100000102586;Tuticorin Smelter power station;8,816981;78,0899754;India;44;Vedanta Inc [100.0%]
L100000102587;Tuticorin Thermal Power Station;8,762518;78,175976;India;115,5;TNEB Ltd
L100000102190;Uchpinda power station;21,8864;83,12081;India;198;"Mudajaya Group Bhd; R.K. Powergen Pvt Ltd"
L100000102311;Udupi power station;13,1596;74,8002;India;330;Adani Power Ltd [100.0%]
L100000102231;Ukai Thermal Power Station;21,2093;73,5574;India;110;Gujarat Urja Vikas Nigam Ltd [100.0%]
L100000102506;Utkal Smelter power station;19,24;83,412;India;16,5;Hindalco Industries Ltd [100.0%]
L100000102654;Utraula power station;27,43;82,18;India;24,75;Bajaj Group [100.0%]
L100000102312;Vadlur power station;16,3015842;77,3615384;India;19,25;Surana Industries Ltd
L100000102590;Vallur Thermal Power Plant;13,237131;80,301754;India;275;"NTPC Ltd [50.0%]; TNEB Ltd"
L100000102232;Vilayat Caustic power station;21,697468;72,592506;India;16,5;Grasim Industries Ltd [100.0%]
L100000102371;Vindhyachal power station;24,0983;82,6719;India;115,5;NTPC Ltd [100.0%]
L100000102079;Visakhapatnam Sarda power station;17,466444;82,961361;India;46,2;Sarda Energy & Minerals Ltd
L100000102081;Vizag Simhadri power station;17,636926;83,193133;India;27,5;Steel Exchange India Ltd [100.0%]
L100000102082;Vizag Steel Plant power station;17,606547;83,196713;India;33;Rashtriya Ispat Nigam Ltd [100.0%]
L100000102083;Vizag Thermal Power Plant;17,563642;83,138877;India;286;Hinduja Group Ltd
L100000102535;VS Lignite Plant;27,8567;72,8577;India;74,25;KSK Energy Ventures Ltd [100.0%]
L100000102233;Wanakbori Thermal Power Station;22,8725375;73,3588028;India;115,5;Gujarat Urja Vikas Nigam Ltd [100.0%]
L100000102436;Wardha Warora Power Plant;20,272443;78,978916;India;74,25;"KCR Enterprise LLP; Sri City Pvt Ltd"
L100000102437;Wardha Works power station;20,46;79,8;India;22;Vidarbha Power Company Pvt Ltd
L100000102608;Yadadri power station;16,708219;79,581184;India;440;Telangana State Power Generation Corp Ltd [100.0%]
L100000102315;Yermarus power station;16,295261;77,35612;India;440;"Karnataka Power Corp Ltd [77.9%]; Bharat Heavy Electricals Ltd [22.1%]"
L100000102536;Zawar Mines power station;24,58;73,68;India;44;Hindustan Zinc Ltd [100.0%]
T01180;Bedi Port Coal Terminal;22,515273;70,029323;India;6;Gujarat Maritime Board
T01183;Cochin Port Coal Terminal;9,961316;76,265212;India;35;Cochin Port Trust
T01155;Dahej Port Coal Terminal;21,692444;72,534056;India;20;Adani Group
T01154;Dhamra Port Coal Terminal;20,823283;86,964602;India;25;Adani Group
T01162;East Quay Coal Terminal;20,278703;86,671786;India;30;JSW Infrastructure
T01178;Gangavaram Port Coal Terminal;17,616667;83,233333;India;20;Gangavaram Port Ltd.
T01181;Haldia Port Coal Terminal;22,037654;88,091404;India;20;Government of India
T01175;Hazira Port (Essar) Coal Terminal;21,09226154;72,65725305;India;50;"Essar Group (74%); AM/NS (26%)"
T01059;Jaigarh Port Coal Terminal;17,303945;73,208429;India;5;JSW Group
T01184;Jaigarh Port Coal Terminal;17,303945;73,208429;India;55;JSW Group
T01171;JSW Dharamtar Port Coal Terminal;18,704952;73,027153;India;8;JSW Group
T01160;Kakinada Port Coal Terminal;16,971284;82,281686;India;14;Kakinada Seaports, Bothra Group
T01157;Kamarajar Port Coal Terminal;13,258618;80,340732;India;26;TANGEDCO
T01182;Karaikal Port Coal Terminal;10,84241;79,843483;India;20;-
T01156;Kattupalli Port Coal Terminal;13,31458876;80,34693934;India;18;Adani Group
T01179;Kolkata Dock System Coal Terminal;22,53257719;88,31109958;India;3;Kolkata Port Trust
T01170;Krishnapatnam Port Coal Terminal;14,251926;80,125759;India;64;Adani Group
T01174;Magadalla Port Coal Terminal;21,140539;72,736402;India;6,5;Gujarat Maritime Board
T01173;Mormugao Port Coal Terminal;15,41315547;73,79665519;India;12,5;Mormugao Port Trust (MPT)
T01161;Muldwarka Port Coal Terminal;20,77583;70,60861;India;2,2;Gujarat Maritime Board
T01166;Mundra Port Coal Terminal;22,75486744;69,55996119;India;60;Adani Group
T01168;Navlakhi Port Coal Terminal;22,957297;70,449298;India;8;Gujarat Maritime Board
T01167;New Mangalore Port Coal Terminal;12,922086;74,815178;India;21;"New Mangalore Port Trust (NMPT); JSW Infrastructure Ltd."
T01158;Okha Port Coal Terminal;22,470229;69,081688;India;5;Gujarat Maritime Board
T01163;Paradip Port Coal Terminal;20,278703;86,671786;India;25;Paradip Port Trust (PPT)
T01153;Pipavav Port Coal Terminal;20,922441;71,507478;India;4;APM Terminals
T01172;Porbandar Port Coal Terminal;21,640436;69,593775;India;3;Gujarat Maritime Board
T01159;Salaya Port Coal Terminal;22,367169;69,621535;India;7,5;Essar Group
T01164;Sikka Port Coal Terminal;22,433723;69,820199;India;3;Shree Cement
T01169;Trombay Coal Terminal;18,991606;72,908227;India;2,4;Tata Group
T01165;Tuna Tekra Port Coal Terminal;22,9076453;70,1043606;India;20;Adani Group
T01176;Tuticorin Port Coal Terminal;8,756765311;78,21200194;India;29;V.O. Chidambaranar Port Trust
T01177;Visakhapatnam Port Coal Terminal;17,68333;83,2833;India;19,7;Visakhapatnam Port Trust (VPT)